2026-02-21 03:14:45 | INFO     | pipeline.bronze | Saved 3594 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3857257.parquet
2026-02-21 03:14:45 | INFO     | pipeline.bronze | Fetching lineups for match 3857257...
2026-02-21 03:14:46 | INFO     | pipeline.bronze | Saved 51 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3857257.parquet
2026-02-21 03:14:46 | INFO     | pipeline.bronze | Fetching events for match 3857258...
2026-02-21 03:14:48 | INFO     | pipeline.bronze | Saved 3656 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3857258.parquet
2026-02-21 03:14:48 | INFO     | pipeline.bronze | Fetching lineups for match 3857258...
2026-02-21 03:14:49 | INFO     | pipeline.bronze | Saved 52 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3857258.parquet
2026-02-21 03:14:49 | INFO     | pipeline.bronze | Fetching events for match 3857288...
2026-02-21 03:14:52 | INFO     | pipeline.bronze | Saved 3360 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3857288.parquet
2026-02-21 03:14:52 | INFO     | pipeline.bronze | Fetching lineups for match 3857288...
2026-02-21 03:14:53 | INFO     | pipeline.bronze | Saved 51 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3857288.parquet
2026-02-21 03:14:53 | INFO     | pipeline.bronze | Fetching events for match 3857267...
2026-02-21 03:14:55 | INFO     | pipeline.bronze | Saved 2828 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3857267.parquet
2026-02-21 03:14:55 | INFO     | pipeline.bronze | Fetching lineups for match 3857267...
2026-02-21 03:14:56 | INFO     | pipeline.bronze | Saved 51 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3857267.parquet
2026-02-21 03:14:56 | INFO     | pipeline.bronze | Fetching events for match 3869321...
2026-02-21 03:14:58 | INFO     | pipeline.bronze | Saved 4708 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3869321.parquet
2026-02-21 03:14:58 | INFO     | pipeline.bronze | Fetching lineups for match 3869321...
2026-02-21 03:14:59 | INFO     | pipeline.bronze | Saved 52 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3869321.parquet
2026-02-21 03:14:59 | INFO     | pipeline.bronze | Fetching events for match 3857287...
2026-02-21 03:15:01 | INFO     | pipeline.bronze | Saved 3462 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3857287.parquet
2026-02-21 03:15:01 | INFO     | pipeline.bronze | Fetching lineups for match 3857287...
2026-02-21 03:15:03 | INFO     | pipeline.bronze | Saved 51 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3857287.parquet
2026-02-21 03:15:03 | INFO     | pipeline.bronze | Fetching events for match 3869486...
2026-02-21 03:15:05 | INFO     | pipeline.bronze | Saved 3381 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3869486.parquet
2026-02-21 03:15:05 | INFO     | pipeline.bronze | Fetching lineups for match 3869486...
2026-02-21 03:15:05 | INFO     | pipeline.bronze | Saved 48 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3869486.parquet
2026-02-21 03:15:05 | INFO     | pipeline.bronze | Fetching events for match 3869685...
2026-02-21 03:15:08 | INFO     | pipeline.bronze | Saved 4407 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3869685.parquet
2026-02-21 03:15:08 | INFO     | pipeline.bronze | Fetching lineups for match 3869685...
2026-02-21 03:15:09 | INFO     | pipeline.bronze | Saved 50 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3869685.parquet
2026-02-21 03:15:09 | INFO     | pipeline.bronze | Fetching events for match 3857260...
2026-02-21 03:15:10 | INFO     | pipeline.bronze | Saved 2912 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3857260.parquet
2026-02-21 03:15:11 | INFO     | pipeline.bronze | Fetching lineups for match 3857260...
2026-02-21 03:15:11 | INFO     | pipeline.bronze | Saved 48 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3857260.parquet
2026-02-21 03:15:11 | INFO     | pipeline.bronze | Fetching events for match 3857264...
2026-02-21 03:15:14 | INFO     | pipeline.bronze | Saved 4052 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3857264.parquet
2026-02-21 03:15:14 | INFO     | pipeline.bronze | Fetching lineups for match 3857264...
2026-02-21 03:15:15 | INFO     | pipeline.bronze | Saved 52 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3857264.parquet
2026-02-21 03:15:15 | INFO     | pipeline.bronze | Fetching events for match 3857266...
2026-02-21 03:15:17 | INFO     | pipeline.bronze | Saved 3852 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3857266.parquet
2026-02-21 03:15:17 | INFO     | pipeline.bronze | Fetching lineups for match 3857266...
2026-02-21 03:15:18 | INFO     | pipeline.bronze | Saved 49 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3857266.parquet
2026-02-21 03:15:18 | INFO     | pipeline.bronze | Fetching events for match 3857289...
2026-02-21 03:15:20 | INFO     | pipeline.bronze | Saved 3375 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3857289.parquet
2026-02-21 03:15:20 | INFO     | pipeline.bronze | Fetching lineups for match 3857289...
2026-02-21 03:15:21 | INFO     | pipeline.bronze | Saved 52 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/lineups/3857289.parquet
2026-02-21 03:15:21 | INFO     | pipeline.bronze | Fetching events for match 3857269...
2026-02-21 03:15:23 | INFO     | pipeline.bronze | Saved 3787 rows → /Users/divyanshshrivastava/bootcamp-hub/repos/statsbomb-viz/data/bronze/events/3857269.parquet
2026-02-21 03:15:23 | INFO     | pipeline.bronze | Fetching lineups for match 3857269...
